lat,long,z
70.12366063,-26.9125067,961
70.12366025,-26.91171608,965
70.12365985,-26.91092546,974
70.12365946,-26.91013484,979
70.12365906,-26.90934423,984
70.12365866,-26.90855361,990
70.12365825,-26.90776299,991
70.12365784,-26.90697238,994
70.12365743,-26.90618176,999
70.12365702,-26.90539114,1003
70.1236566,-26.90460053,1002
70.12365617,-26.90380991,998
70.12365575,-26.90301929,1000
70.12365532,-26.90222868,1003
70.12365488,-26.90143806,1004
70.12365445,-26.90064744,1004
70.12365401,-26.89985683,1003
70.12365356,-26.89906621,1001
70.12365311,-26.8982756,1000
70.12365266,-26.89748498,1000
70.12365221,-26.89669436,1001
70.12365175,-26.89590375,1007
70.12365129,-26.89511313,1011
70.12365083,-26.89432251,1013
70.12365036,-26.8935319,1014
70.12364989,-26.89274128,1016
70.12364941,-26.89195067,1017
70.12364893,-26.89116005,1020
70.12364845,-26.89036943,1025
70.12364796,-26.88957882,1027
70.12364747,-26.8887882,1028
70.12364698,-26.88799759,1028
70.12364648,-26.88720697,1028
70.12364598,-26.88641635,1029
70.12364548,-26.88562574,1033
70.12364497,-26.88483512,1038
70.12364446,-26.88404451,1041
70.12364395,-26.88325389,1046
70.12364343,-26.88246328,1054
70.12364291,-26.88167266,1060
70.12364239,-26.88088204,1064
70.12364186,-26.88009143,1068
70.12340592,-26.94966638,971
70.1234057,-26.94887577,947
70.12340547,-26.94808516,934
70.12340524,-26.94729455,923
70.12340501,-26.94650394,923
70.12340477,-26.94571334,928
70.12340453,-26.94492273,928
70.12340428,-26.94413212,921
70.12340403,-26.94334151,911
70.12340378,-26.94255091,904
70.12340353,-26.9417603,900
70.12340327,-26.94096969,897
70.123403,-26.94017908,895
70.12340274,-26.93938848,894
70.12340247,-26.93859787,897
70.1234022,-26.93780726,900
70.12340192,-26.93701665,900
70.12340164,-26.93622604,901
70.12340136,-26.93543544,904
70.12340107,-26.93464483,906
70.12340078,-26.93385422,909
70.12340049,-26.93306362,911
70.12340019,-26.93227301,912
70.12339989,-26.9314824,917
70.12339958,-26.93069179,927
70.12339928,-26.92990119,926
70.12339896,-26.92911058,922
70.12339865,-26.92831997,923
70.12339833,-26.92752936,923
70.12339801,-26.92673876,915
70.12339768,-26.92594815,906
70.12339736,-26.92515754,902
70.12339702,-26.92436693,909
70.12339669,-26.92357633,924
70.12339635,-26.92278572,927
70.12339601,-26.92199511,930
70.12339566,-26.92120451,934
70.12339531,-26.9204139,936
70.12339496,-26.91962329,940
70.1233946,-26.91883269,946
70.12339424,-26.91804208,951
70.12339388,-26.91725147,952
70.12339351,-26.91646086,956
70.12339314,-26.91567026,962
70.12339277,-26.91487965,962
70.12339239,-26.91408904,956
70.12339201,-26.91329844,955
70.12339162,-26.91250783,957
70.12339123,-26.91171722,965
70.12339084,-26.91092662,977
70.12339045,-26.91013601,986
70.12339005,-26.9093454,991
70.12338965,-26.9085548,996
70.12338924,-26.90776419,999
70.12338883,-26.90697358,1002
70.12338842,-26.90618298,1004
70.123388,-26.90539237,1002
70.12338758,-26.90460177,996
70.12338716,-26.90381116,991
70.12338673,-26.90302055,993
70.1233863,-26.90222995,996
70.12338587,-26.90143934,997
70.12338543,-26.90064873,998
70.12338499,-26.89985813,1000
70.12338455,-26.89906752,1002
70.1233841,-26.89827692,1003
70.12338365,-26.89748631,1005
70.1233832,-26.8966957,1007
70.12338274,-26.8959051,1009
70.12338228,-26.89511449,1011
70.12338181,-26.89432389,1012
70.12338134,-26.89353328,1014
70.12338087,-26.89274267,1015
70.1233804,-26.89195207,1017
70.12337992,-26.89116146,1022
70.12337944,-26.89037086,1029
70.12337895,-26.88958025,1033
70.12337846,-26.88878964,1033
70.12337797,-26.88799904,1032
70.12337747,-26.88720843,1032
70.12337697,-26.88641783,1033
70.12337647,-26.88562722,1034
70.12337596,-26.88483662,1037
70.12337545,-26.88404601,1041
70.12337494,-26.88325541,1047
70.12337442,-26.8824648,1054
70.1233739,-26.8816742,1059
70.12337338,-26.88088359,1062
70.12337285,-26.88009299,1064
70.12337232,-26.87930238,1064
70.12337178,-26.87851178,1064
70.12313669,-26.94887643,969
70.12313646,-26.94808583,945
70.12313623,-26.94729524,927
70.12313599,-26.94650464,925
70.12313576,-26.94571404,930
70.12313551,-26.94492344,935
70.12313527,-26.94413285,933
70.12313502,-26.94334225,926
70.12313477,-26.94255165,917
70.12313451,-26.94176105,909
70.12313425,-26.94097046,901
70.12313399,-26.94017986,896
70.12313373,-26.93938926,892
70.12313346,-26.93859866,893
70.12313318,-26.93780807,896
70.12313291,-26.93701747,898
70.12313263,-26.93622687,899
70.12313234,-26.93543628,904
70.12313206,-26.93464568,906
70.12313177,-26.93385508,907
70.12313147,-26.93306448,910
70.12313118,-26.93227389,911
70.12313088,-26.93148329,915
70.12313057,-26.93069269,921
70.12313026,-26.9299021,923
70.12312995,-26.9291115,920
70.12312964,-26.9283209,921
70.12312932,-26.9275303,922
70.123129,-26.92673971,910
70.12312867,-26.92594911,899
70.12312834,-26.92515851,899
70.12312801,-26.92436792,911
70.12312768,-26.92357732,922
70.12312734,-26.92278672,924
70.12312699,-26.92199613,923
70.12312665,-26.92120553,925
70.1231263,-26.92041493,929
70.12312594,-26.91962434,934
70.12312559,-26.91883374,946
70.12312523,-26.91804314,951
70.12312486,-26.91725255,950
70.1231245,-26.91646195,951
70.12312413,-26.91567135,954
70.12312375,-26.91488076,957
70.12312338,-26.91409016,957
70.12312299,-26.91329956,955
70.12312261,-26.91250897,955
70.12312222,-26.91171837,965
70.12312183,-26.91092777,980
70.12312143,-26.91013718,988
70.12312104,-26.90934658,990
70.12312063,-26.90855598,996
70.12312023,-26.90776539,1004
70.12311982,-26.90697479,1011
70.12311941,-26.9061842,1009
70.12311899,-26.9053936,998
70.12311857,-26.904603,987
70.12311815,-26.90381241,984
70.12311772,-26.90302181,986
70.12311729,-26.90223122,990
70.12311686,-26.90144062,993
70.12311642,-26.90065002,995
70.12311598,-26.89985943,998
70.12311554,-26.89906883,1001
70.12311509,-26.89827824,1005
70.12311464,-26.89748764,1009
70.12311419,-26.89669704,1008
70.12311373,-26.89590645,1009
70.12311327,-26.89511585,1012
70.1231128,-26.89432526,1015
70.12311233,-26.89353466,1017
70.12311186,-26.89274407,1015
70.12311139,-26.89195347,1017
70.12311091,-26.89116287,1022
70.12311042,-26.89037228,1030
70.12310994,-26.88958168,1035
70.12310945,-26.88879109,1036
70.12310896,-26.88800049,1037
70.12310846,-26.8872099,1039
70.12310796,-26.8864193,1039
70.12310746,-26.88562871,1040
70.12310695,-26.88483811,1040
70.12310644,-26.88404752,1042
70.12310593,-26.88325692,1045
70.12310541,-26.88246633,1052
70.12310489,-26.88167573,1058
70.12310436,-26.88088514,1062
70.12310384,-26.88009454,1062
70.12310331,-26.87930395,1062
70.12310277,-26.87851335,1060
70.12310223,-26.87772276,1057
70.12310169,-26.87693216,1057
70.12286745,-26.94808651,957
70.12286722,-26.94729592,935
70.12286698,-26.94650533,930
70.12286674,-26.94571475,931
70.1228665,-26.94492416,934
70.12286626,-26.94413357,937
70.12286601,-26.94334298,933
70.12286576,-26.9425524,926
70.1228655,-26.94176181,918
70.12286524,-26.94097122,909
70.12286498,-26.94018064,903
70.12286471,-26.93939005,897
70.12286444,-26.93859946,893
70.12286417,-26.93780887,893
70.1228639,-26.93701829,896
70.12286362,-26.9362277,897
70.12286333,-26.93543711,898
70.12286305,-26.93464653,903
70.12286276,-26.93385594,907
70.12286246,-26.93306535,909
70.12286216,-26.93227477,910
70.12286186,-26.93148418,912
70.12286156,-26.93069359,916
70.12286125,-26.929903,920
70.12286094,-26.92911242,922
70.12286063,-26.92832183,919
70.12286031,-26.92753124,914
70.12285999,-26.92674066,905
70.12285966,-26.92595007,900
70.12285933,-26.92515948,904
70.122859,-26.9243689,915
70.12285866,-26.92357831,922
70.12285832,-26.92278772,919
70.12285798,-26.92199714,915
70.12285764,-26.92120655,917
70.12285729,-26.92041596,922
70.12285693,-26.91962538,929
70.12285658,-26.91883479,939
70.12285622,-26.91804421,948
70.12285585,-26.91725362,953
70.12285549,-26.91646303,949
70.12285511,-26.91567245,947
70.12285474,-26.91488186,950
70.12285436,-26.91409127,955
70.12285398,-26.91330069,960
70.1228536,-26.9125101,962
70.12285321,-26.91171952,972
70.12285282,-26.91092893,989
70.12285242,-26.91013834,993
70.12285202,-26.90934776,994
70.12285162,-26.90855717,995
70.12285122,-26.90776658,1003
70.12285081,-26.906976,1009
70.1228504,-26.90618541,1006
70.12284998,-26.90539483,998
70.12284956,-26.90460424,986
70.12284914,-26.90381366,982
70.12284871,-26.90302307,983
70.12284828,-26.90223248,987
70.12284785,-26.9014419,991
70.12284741,-26.90065131,992
70.12284697,-26.89986073,993
70.12284653,-26.89907014,995
70.12284608,-26.89827956,1000
70.12284563,-26.89748897,1005
70.12284517,-26.89669838,1005
70.12284472,-26.8959078,1007
70.12284425,-26.89511721,1012
70.12284379,-26.89432663,1019
70.12284332,-26.89353604,1024
70.12284285,-26.89274546,1023
70.12284237,-26.89195487,1022
70.12284189,-26.89116429,1025
70.12284141,-26.8903737,1030
70.12284093,-26.88958312,1034
70.12284044,-26.88879253,1035
70.12283994,-26.88800195,1038
70.12283945,-26.88721136,1041
70.12283895,-26.88642078,1042
70.12283845,-26.88563019,1041
70.12283794,-26.88483961,1040
70.12283743,-26.88404902,1042
70.12283691,-26.88325844,1046
70.1228364,-26.88246785,1050
70.12283588,-26.88167727,1053
70.12283535,-26.88088668,1057
70.12283482,-26.8800961,1060
70.12283429,-26.87930551,1060
70.12283376,-26.87851493,1060
70.12283322,-26.87772434,1060
70.12283268,-26.87693376,1061
70.12283213,-26.87614317,1065
70.12283159,-26.87535259,1072
70.12259797,-26.94650603,940
70.12259773,-26.94571545,934
70.12259749,-26.94492487,937
70.12259724,-26.9441343,942
70.122597,-26.94334372,937
70.12259674,-26.94255314,932
70.12259649,-26.94176257,927
70.12259623,-26.94097199,918
70.12259597,-26.94018141,915
70.1225957,-26.93939083,910
70.12259543,-26.93860026,901
70.12259516,-26.93780968,893
70.12259488,-26.9370191,892
70.1225946,-26.93622853,895
70.12259432,-26.93543795,897
70.12259403,-26.93464737,900
70.12259374,-26.9338568,903
70.12259345,-26.93306622,905
70.12259315,-26.93227564,907
70.12259285,-26.93148507,910
70.12259255,-26.93069449,912
70.12259224,-26.92990391,915
70.12259193,-26.92911334,915
70.12259161,-26.92832276,916
70.12259129,-26.92753218,913
70.12259097,-26.92674161,908
70.12259065,-26.92595103,910
70.12259032,-26.92516046,916
70.12258999,-26.92436988,920
70.12258965,-26.9235793,918
70.12258931,-26.92278873,914
70.12258897,-26.92199815,909
70.12258862,-26.92120757,912
70.12258827,-26.920417,921
70.12258792,-26.91962642,927
70.12258756,-26.91883585,932
70.1225872,-26.91804527,939
70.12258684,-26.91725469,946
70.12258647,-26.91646412,947
70.1225861,-26.91567354,947
70.12258573,-26.91488296,949
70.12258535,-26.91409239,953
70.12258497,-26.91330181,959
70.12258459,-26.91251124,965
70.1225842,-26.91172066,974
70.12258381,-26.91093008,984
70.12258341,-26.91013951,991
70.12258301,-26.90934893,990
70.12258261,-26.90855836,990
70.1225822,-26.90776778,994
70.1225818,-26.90697721,997
70.12258138,-26.90618663,996
70.12258097,-26.90539605,994
70.12258055,-26.90460548,990
70.12258012,-26.9038149,986
70.1225797,-26.90302433,985
70.12257927,-26.90223375,985
70.12257883,-26.90144318,986
70.1225784,-26.9006526,989
70.12257796,-26.89986203,989
70.12257751,-26.89907145,990
70.12257707,-26.89828088,996
70.12257662,-26.8974903,1002
70.12257616,-26.89669972,1006
70.1225757,-26.89590915,1008
70.12257524,-26.89511857,1013
70.12257478,-26.894328,1019
70.12257431,-26.89353742,1029
70.12257384,-26.89274685,1029
70.12257336,-26.89195627,1024
70.12257288,-26.8911657,1023
70.1225724,-26.89037512,1028
70.12257191,-26.88958455,1032
70.12257143,-26.88879397,1033
70.12257093,-26.8880034,1035
70.12257044,-26.88721282,1038
70.12256994,-26.88642225,1043
70.12256943,-26.88563168,1043
70.12256893,-26.8848411,1042
70.12256842,-26.88405053,1040
70.1225679,-26.88325995,1042
70.12256739,-26.88246938,1047
70.12256686,-26.8816788,1051
70.12256634,-26.88088823,1054
70.12256581,-26.88009765,1057
70.12256528,-26.87930708,1058
70.12256475,-26.8785165,1060
70.12256421,-26.87772593,1064
70.12256367,-26.87693536,1063
70.12256312,-26.87614478,1065
70.12256257,-26.87535421,1068
70.12256202,-26.87456363,1070
70.12256147,-26.87377306,1071
70.12232848,-26.94492559,942
70.12232823,-26.94413502,946
70.12232798,-26.94334445,943
70.12232773,-26.94255389,938
70.12232748,-26.94176332,934
70.12232722,-26.94097275,927
70.12232696,-26.94018219,926
70.12232669,-26.93939162,928
70.12232642,-26.93860105,917
70.12232615,-26.93781049,902
70.12232587,-26.93701992,894
70.12232559,-26.93622936,894
70.12232531,-26.93543879,895
70.12232502,-26.93464822,896
70.12232473,-26.93385766,896
70.12232444,-26.93306709,900
70.12232414,-26.93227652,905
70.12232384,-26.93148596,908
70.12232353,-26.93069539,910
70.12232323,-26.92990482,911
70.12232292,-26.92911426,912
70.1223226,-26.92832369,914
70.12232228,-26.92753313,914
70.12232196,-26.92674256,915
70.12232164,-26.92595199,923
70.12232131,-26.92516143,935
70.12232097,-26.92437086,935
70.12232064,-26.92358029,929
70.1223203,-26.92278973,921
70.12231996,-26.92199916,915
70.12231961,-26.9212086,918
70.12231926,-26.92041803,924
70.12231891,-26.91962746,930
70.12231855,-26.9188369,932
70.12231819,-26.91804633,931
70.12231783,-26.91725577,936
70.12231746,-26.9164652,940
70.12231709,-26.91567463,944
70.12231672,-26.91488407,948
70.12231634,-26.9140935,949
70.12231596,-26.91330294,952
70.12231557,-26.91251237,961
70.12231518,-26.91172181,971
70.12231479,-26.91093124,977
70.1223144,-26.91014068,982
70.122314,-26.90935011,984
70.1223136,-26.90855954,985
70.12231319,-26.90776898,987
70.12231278,-26.90697841,987
70.12231237,-26.90618785,987
70.12231195,-26.90539728,990
70.12231154,-26.90460672,990
70.12231111,-26.90381615,990
70.12231069,-26.90302559,988
70.12231026,-26.90223502,987
70.12230982,-26.90144446,988
70.12230939,-26.90065389,989
70.12230895,-26.89986333,989
70.1223085,-26.89907276,991
70.12230805,-26.8982822,997
70.1223076,-26.89749163,1004
70.12230715,-26.89670107,1006
70.12230669,-26.8959105,1012
70.12230623,-26.89511994,1016
70.12230576,-26.89432937,1019
70.1223053,-26.89353881,1026
70.12230482,-26.89274824,1027
70.12230435,-26.89195768,1019
70.12230387,-26.89116711,1018
70.12230339,-26.89037655,1023
70.1223029,-26.88958598,1028
70.12230241,-26.88879542,1031
70.12230192,-26.88800485,1034
70.12230142,-26.88721429,1039
70.12230092,-26.88642372,1044
70.12230042,-26.88563316,1046
70.12229991,-26.88484259,1045
70.1222994,-26.88405203,1045
70.12229889,-26.88326147,1046
70.12229837,-26.8824709,1047
70.12229785,-26.88168034,1045
70.12229733,-26.88088977,1051
70.1222968,-26.88009921,1055
70.12229627,-26.87930864,1057
70.12229573,-26.87851808,1060
70.1222952,-26.87772752,1063
70.12229466,-26.87693695,1065
70.12229411,-26.87614639,1066
70.12229356,-26.87535582,1067
70.12229301,-26.87456526,1070
70.12229245,-26.8737747,1075
70.12229189,-26.87298413,1078
70.12229133,-26.87219357,1081
70.12205872,-26.94255463,948
70.12205846,-26.94176408,941
70.1220582,-26.94097352,936
70.12205794,-26.94018296,931
70.12205768,-26.93939241,931
70.12205741,-26.93860185,928
70.12205713,-26.9378113,917
70.12205686,-26.93702074,901
70.12205658,-26.93623018,897
70.1220563,-26.93543963,896
70.12205601,-26.93464907,895
70.12205572,-26.93385851,895
70.12205542,-26.93306796,898
70.12205513,-26.9322774,904
70.12205483,-26.93148685,909
70.12205452,-26.93069629,911
70.12205421,-26.92990573,914
70.1220539,-26.92911518,913
70.12205359,-26.92832462,914
70.12205327,-26.92753407,918
70.12205295,-26.92674351,923
70.12205262,-26.92595295,933
70.12205229,-26.9251624,946
70.12205196,-26.92437184,952
70.12205163,-26.92358129,949
70.12205129,-26.92279073,935
70.12205094,-26.92200017,930
70.1220506,-26.92120962,927
70.12205025,-26.92041906,929
70.1220499,-26.91962851,933
70.12204954,-26.91883795,935
70.12204918,-26.9180474,932
70.12204882,-26.91725684,931
70.12204845,-26.91646628,937
70.12204808,-26.91567573,942
70.1220477,-26.91488517,949
70.12204733,-26.91409462,949
70.12204695,-26.91330406,950
70.12204656,-26.91251351,957
70.12204617,-26.91172295,967
70.12204578,-26.9109324,976
70.12204539,-26.91014184,980
70.12204499,-26.90935129,981
70.12204459,-26.90856073,981
70.12204418,-26.90777018,980
70.12204377,-26.90697962,982
70.12204336,-26.90618906,986
70.12204294,-26.90539851,989
70.12204252,-26.90460795,989
70.1220421,-26.9038174,989
70.12204167,-26.90302684,989
70.12204124,-26.90223629,989
70.12204081,-26.90144573,990
70.12204037,-26.90065518,992
70.12203993,-26.89986462,996
70.12203949,-26.89907407,998
70.12203904,-26.89828352,1001
70.12203859,-26.89749296,1004
70.12203814,-26.89670241,1006
70.12203768,-26.89591185,1013
70.12203722,-26.8951213,1018
70.12203675,-26.89433074,1022
70.12203628,-26.89354019,1029
70.12203581,-26.89274963,1028
70.12203534,-26.89195908,1021
70.12203486,-26.89116852,1016
70.12203438,-26.89037797,1018
70.12203389,-26.88958741,1024
70.1220334,-26.88879686,1030
70.12203291,-26.88800631,1034
70.12203241,-26.88721575,1039
70.12203191,-26.8864252,1045
70.12203141,-26.88563464,1046
